State,Year,Quarter,District,Trans_count,Trans_amount
uttar-pradesh,2021,4,prayagraj,14418013,29277839174.0
uttar-pradesh,2021,4,kanpur nagar,13055831,29277839174.0
uttar-pradesh,2021,4,agra,11675242,29277839174.0
uttar-pradesh,2021,4,varanasi,11458477,29277839174.0
uttar-pradesh,2021,4,gorakhpur,9958532,29277839174.0
uttar-pradesh,2021,4,aligarh,7765317,29277839174.0
uttar-pradesh,2022,1,lucknow,79740953,29277839174.0
uttar-pradesh,2022,1,gautam buddha nagar,58229149,29277839174.0
uttar-pradesh,2022,1,ghaziabad,30948888,29277839174.0
uttar-pradesh,2022,1,meerut,17966278,29277839174.0
uttar-pradesh,2022,1,prayagraj,16566417,29277839174.0
uttar-pradesh,2022,1,kanpur nagar,14902263,29277839174.0
uttar-pradesh,2022,1,agra,14010919,29277839174.0
uttar-pradesh,2022,1,varanasi,13246317,29277839174.0
uttar-pradesh,2022,1,gorakhpur,10758812,29277839174.0
uttar-pradesh,2022,1,aligarh,9297702,29277839174.0
uttar-pradesh,2022,2,lucknow,102123625,29277839174.0
uttar-pradesh,2022,2,gautam buddha nagar,74160647,29277839174.0
uttar-pradesh,2022,2,ghaziabad,37739024,29277839174.0
uttar-pradesh,2022,2,meerut,22419976,29277839174.0
uttar-pradesh,2022,2,prayagraj,20833684,29277839174.0
uttar-pradesh,2022,2,kanpur nagar,18142630,29277839174.0
uttar-pradesh,2022,2,agra,17306092,29277839174.0
uttar-pradesh,2022,2,varanasi,16290241,29277839174.0
uttar-pradesh,2022,2,gorakhpur,14066992,29277839174.0
uttar-pradesh,2022,2,aligarh,11491914,29277839174.0
uttar-pradesh,2022,3,lucknow,103532277,29277839174.0
uttar-pradesh,2022,3,gautam buddha nagar,87799548,29277839174.0
uttar-pradesh,2022,3,varanasi,42895237,29277839174.0
uttar-pradesh,2022,3,ghaziabad,41898334,29277839174.0
uttar-pradesh,2022,3,agra,26751663,29277839174.0
uttar-pradesh,2022,3,kanpur nagar,26593070,29277839174.0
uttar-pradesh,2022,3,meerut,25631216,29277839174.0
uttar-pradesh,2022,3,prayagraj,21085656,29277839174.0
uttar-pradesh,2022,3,moradabad,15532268,29277839174.0
uttar-pradesh,2022,3,aligarh,14106419,29277839174.0
uttar-pradesh,2022,4,lucknow,142292419,29277839174.0
uttar-pradesh,2022,4,gautam buddha nagar,90864471,29277839174.0
uttar-pradesh,2022,4,ghaziabad,48195051,29277839174.0
uttar-pradesh,2022,4,varanasi,38410576,29277839174.0
uttar-pradesh,2022,4,kanpur nagar,34663083,29277839174.0
uttar-pradesh,2022,4,meerut,30761564,29277839174.0
uttar-pradesh,2022,4,agra,27454413,29277839174.0
uttar-pradesh,2022,4,prayagraj,27038499,29277839174.0
uttar-pradesh,2022,4,bijnor,19251587,29277839174.0
uttar-pradesh,2022,4,aligarh,18387697,29277839174.0
uttar-pradesh,2023,1,gautam buddha nagar,130607154,29277839174.0
uttar-pradesh,2023,1,ghaziabad,66936417,29277839174.0
uttar-pradesh,2023,1,lucknow,65525552,29277839174.0
uttar-pradesh,2023,1,prayagraj,35080059,29277839174.0
uttar-pradesh,2023,1,agra,30391351,29277839174.0
uttar-pradesh,2023,1,kanpur nagar,28577522,29277839174.0
uttar-pradesh,2023,1,varanasi,27637995,29277839174.0
uttar-pradesh,2023,1,meerut,25600912,29277839174.0
uttar-pradesh,2023,1,gorakhpur,22422173,29277839174.0
uttar-pradesh,2023,1,mathura,22349552,29277839174.0
uttar-pradesh,2023,2,gautam buddha nagar,157681545,29277839174.0
uttar-pradesh,2023,2,ghaziabad,79274230,29277839174.0
uttar-pradesh,2023,2,lucknow,75332865,29277839174.0
uttar-pradesh,2023,2,prayagraj,41130090,29277839174.0
uttar-pradesh,2023,2,agra,36064514,29277839174.0
uttar-pradesh,2023,2,kanpur nagar,33104317,29277839174.0
uttar-pradesh,2023,2,varanasi,32929066,29277839174.0
uttar-pradesh,2023,2,meerut,30318321,29277839174.0
uttar-pradesh,2023,2,gorakhpur,28202448,29277839174.0
uttar-pradesh,2023,2,mathura,27350787,29277839174.0
uttar-pradesh,2023,3,gautam buddha nagar,180450033,29277839174.0
uttar-pradesh,2023,3,ghaziabad,90310474,29277839174.0
uttar-pradesh,2023,3,lucknow,86168998,29277839174.0
uttar-pradesh,2023,3,prayagraj,46007458,29277839174.0
uttar-pradesh,2023,3,agra,41540299,29277839174.0
uttar-pradesh,2023,3,varanasi,36947014,29277839174.0
uttar-pradesh,2023,3,kanpur nagar,36784059,29277839174.0
uttar-pradesh,2023,3,meerut,34303179,29277839174.0
uttar-pradesh,2023,3,mathura,32732371,29277839174.0
uttar-pradesh,2023,3,gorakhpur,29832994,29277839174.0
uttar-pradesh,2023,4,gautam buddha nagar,192419424,29277839174.0
uttar-pradesh,2023,4,ghaziabad,99630622,29277839174.0
uttar-pradesh,2023,4,lucknow,94286078,29277839174.0
uttar-pradesh,2023,4,prayagraj,52219466,29277839174.0
uttar-pradesh,2023,4,agra,47863910,29277839174.0
uttar-pradesh,2023,4,varanasi,41191261,29277839174.0
uttar-pradesh,2023,4,kanpur nagar,40739887,29277839174.0
uttar-pradesh,2023,4,meerut,39690199,29277839174.0
uttar-pradesh,2023,4,mathura,36556146,29277839174.0
uttar-pradesh,2023,4,gorakhpur,35512032,29277839174.0
uttar-pradesh,2024,1,gautam buddha nagar,214720949,29277839174.0
uttar-pradesh,2024,1,ghaziabad,109758298,29277839174.0
uttar-pradesh,2024,1,lucknow,98984929,29277839174.0
uttar-pradesh,2024,1,prayagraj,59468623,29277839174.0
uttar-pradesh,2024,1,agra,55419961,29277839174.0
uttar-pradesh,2024,1,varanasi,45777703,29277839174.0
uttar-pradesh,2024,1,meerut,44767366,29277839174.0
uttar-pradesh,2024,1,kanpur nagar,44194366,29277839174.0
uttar-pradesh,2024,1,mathura,43428644,29277839174.0
uttar-pradesh,2024,1,aligarh,41188747,29277839174.0
uttarakhand,2018,1,dehradun,329459,29277839174.0
uttarakhand,2018,1,udham singh nagar,319290,29277839174.0
uttarakhand,2018,1,haridwar,308588,29277839174.0
uttarakhand,2018,1,nainital,106949,29277839174.0
uttarakhand,2018,1,pauri garhwal,49412,29277839174.0
uttarakhand,2018,1,tehri garhwal,28306,29277839174.0
uttarakhand,2018,1,almora,26086,29277839174.0
uttarakhand,2018,1,pithoragarh,18593,29277839174.0
uttarakhand,2018,1,chamoli,15936,29277839174.0
uttarakhand,2018,1,uttarkashi,12342,29277839174.0
uttarakhand,2018,2,dehradun,464526,29277839174.0
uttarakhand,2018,2,haridwar,408449,29277839174.0
uttarakhand,2018,2,udham singh nagar,396961,29277839174.0
uttarakhand,2018,2,nainital,143993,29277839174.0
uttarakhand,2018,2,pauri garhwal,87569,29277839174.0
uttarakhand,2018,2,tehri garhwal,44916,29277839174.0
uttarakhand,2018,2,almora,39584,29277839174.0
uttarakhand,2018,2,pithoragarh,31473,29277839174.0
uttarakhand,2018,2,chamoli,23109,29277839174.0
uttarakhand,2018,2,uttarkashi,17994,29277839174.0
uttarakhand,2018,3,udham singh nagar,635903,29277839174.0
uttarakhand,2018,3,dehradun,580817,29277839174.0
uttarakhand,2018,3,haridwar,516553,29277839174.0
uttarakhand,2018,3,nainital,164989,29277839174.0
uttarakhand,2018,3,pauri garhwal,88372,29277839174.0
uttarakhand,2018,3,almora,50491,29277839174.0
uttarakhand,2018,3,tehri garhwal,49076,29277839174.0
uttarakhand,2018,3,pithoragarh,37382,29277839174.0
uttarakhand,2018,3,chamoli,28392,29277839174.0
uttarakhand,2018,3,uttarkashi,22900,29277839174.0
uttarakhand,2018,4,dehradun,839564,29277839174.0
uttarakhand,2018,4,udham singh nagar,817760,29277839174.0
uttarakhand,2018,4,haridwar,780667,29277839174.0
uttarakhand,2018,4,nainital,262453,29277839174.0
uttarakhand,2018,4,pauri garhwal,124351,29277839174.0
uttarakhand,2018,4,tehri garhwal,72394,29277839174.0
uttarakhand,2018,4,almora,71874,29277839174.0
uttarakhand,2018,4,pithoragarh,54756,29277839174.0
uttarakhand,2018,4,chamoli,44084,29277839174.0
uttarakhand,2018,4,uttarkashi,32970,29277839174.0
uttarakhand,2019,1,udham singh nagar,1872126,29277839174.0
uttarakhand,2019,1,haridwar,1412730,29277839174.0
uttarakhand,2019,1,dehradun,1291566,29277839174.0
uttarakhand,2019,1,nainital,366310,29277839174.0
uttarakhand,2019,1,pauri garhwal,154873,29277839174.0
uttarakhand,2019,1,tehri garhwal,92784,29277839174.0
uttarakhand,2019,1,almora,84510,29277839174.0
uttarakhand,2019,1,pithoragarh,67059,29277839174.0
uttarakhand,2019,1,chamoli,57245,29277839174.0
uttarakhand,2019,1,uttarkashi,43500,29277839174.0
uttarakhand,2019,2,dehradun,1628356,29277839174.0
uttarakhand,2019,2,haridwar,1109390,29277839174.0
uttarakhand,2019,2,udham singh nagar,964467,29277839174.0
uttarakhand,2019,2,nainital,347099,29277839174.0
uttarakhand,2019,2,pauri garhwal,201286,29277839174.0
uttarakhand,2019,2,tehri garhwal,125918,29277839174.0
uttarakhand,2019,2,almora,110119,29277839174.0
uttarakhand,2019,2,pithoragarh,81162,29277839174.0
uttarakhand,2019,2,chamoli,71211,29277839174.0
uttarakhand,2019,2,uttarkashi,52899,29277839174.0
uttarakhand,2019,3,dehradun,2163047,29277839174.0
uttarakhand,2019,3,haridwar,1408219,29277839174.0
uttarakhand,2019,3,udham singh nagar,881091,29277839174.0
uttarakhand,2019,3,nainital,410561,29277839174.0
uttarakhand,2019,3,pauri garhwal,206617,29277839174.0
uttarakhand,2019,3,tehri garhwal,139167,29277839174.0
uttarakhand,2019,3,almora,110098,29277839174.0
uttarakhand,2019,3,pithoragarh,93746,29277839174.0
uttarakhand,2019,3,chamoli,88665,29277839174.0
uttarakhand,2019,3,uttarkashi,68144,29277839174.0
uttarakhand,2019,4,dehradun,3069497,29277839174.0
uttarakhand,2019,4,haridwar,1661936,29277839174.0
uttarakhand,2019,4,udham singh nagar,1067254,29277839174.0
uttarakhand,2019,4,nainital,510868,29277839174.0
uttarakhand,2019,4,pauri garhwal,260210,29277839174.0
uttarakhand,2019,4,tehri garhwal,175937,29277839174.0
uttarakhand,2019,4,almora,147270,29277839174.0
uttarakhand,2019,4,pithoragarh,112708,29277839174.0
uttarakhand,2019,4,chamoli,104404,29277839174.0
uttarakhand,2019,4,uttarkashi,82965,29277839174.0
uttarakhand,2020,1,dehradun,4292172,29277839174.0
uttarakhand,2020,1,haridwar,1746548,29277839174.0
uttarakhand,2020,1,udham singh nagar,1320641,29277839174.0
uttarakhand,2020,1,nainital,591916,29277839174.0
uttarakhand,2020,1,pauri garhwal,265239,29277839174.0
uttarakhand,2020,1,tehri garhwal,200636,29277839174.0
uttarakhand,2020,1,almora,158941,29277839174.0
uttarakhand,2020,1,pithoragarh,132585,29277839174.0
uttarakhand,2020,1,chamoli,122706,29277839174.0
uttarakhand,2020,1,uttarkashi,96469,29277839174.0
uttarakhand,2020,2,dehradun,3619286,29277839174.0
uttarakhand,2020,2,haridwar,1633204,29277839174.0
uttarakhand,2020,2,udham singh nagar,1430868,29277839174.0
uttarakhand,2020,2,nainital,661723,29277839174.0
uttarakhand,2020,2,pauri garhwal,337679,29277839174.0
uttarakhand,2020,2,tehri garhwal,274627,29277839174.0
uttarakhand,2020,2,almora,256356,29277839174.0
uttarakhand,2020,2,pithoragarh,193141,29277839174.0
uttarakhand,2020,2,chamoli,180349,29277839174.0
uttarakhand,2020,2,uttarkashi,143866,29277839174.0
uttarakhand,2020,3,dehradun,4899672,29277839174.0
uttarakhand,2020,3,haridwar,2251448,29277839174.0
uttarakhand,2020,3,udham singh nagar,1570042,29277839174.0
uttarakhand,2020,3,nainital,984746,29277839174.0
uttarakhand,2020,3,pauri garhwal,441783,29277839174.0
uttarakhand,2020,3,tehri garhwal,351867,29277839174.0
uttarakhand,2020,3,almora,319939,29277839174.0
uttarakhand,2020,3,pithoragarh,237817,29277839174.0
uttarakhand,2020,3,chamoli,219226,29277839174.0
uttarakhand,2020,3,uttarkashi,166514,29277839174.0
uttarakhand,2020,4,dehradun,7225475,29277839174.0
uttarakhand,2020,4,haridwar,3321783,29277839174.0
uttarakhand,2020,4,udham singh nagar,2363335,29277839174.0
uttarakhand,2020,4,nainital,1517073,29277839174.0
uttarakhand,2020,4,pauri garhwal,683792,29277839174.0
uttarakhand,2020,4,tehri garhwal,562067,29277839174.0
uttarakhand,2020,4,almora,448847,29277839174.0
uttarakhand,2020,4,pithoragarh,341824,29277839174.0
uttarakhand,2020,4,chamoli,334855,29277839174.0
uttarakhand,2020,4,uttarkashi,248828,29277839174.0
uttarakhand,2021,1,dehradun,10341368,29277839174.0
uttarakhand,2021,1,haridwar,3637862,29277839174.0
uttarakhand,2021,1,udham singh nagar,2400713,29277839174.0
uttarakhand,2021,1,nainital,1656353,29277839174.0
uttarakhand,2021,1,pauri garhwal,637099,29277839174.0
uttarakhand,2021,1,tehri garhwal,497527,29277839174.0
uttarakhand,2021,1,almora,315595,29277839174.0
uttarakhand,2021,1,pithoragarh,261250,29277839174.0
uttarakhand,2021,1,chamoli,251971,29277839174.0
uttarakhand,2021,1,uttarkashi,199972,29277839174.0
uttarakhand,2021,2,dehradun,11452915,29277839174.0
uttarakhand,2021,2,haridwar,4083950,29277839174.0
uttarakhand,2021,2,udham singh nagar,2949644,29277839174.0
uttarakhand,2021,2,nainital,2022948,29277839174.0
uttarakhand,2021,2,pauri garhwal,772232,29277839174.0
uttarakhand,2021,2,tehri garhwal,611946,29277839174.0
uttarakhand,2021,2,almora,516291,29277839174.0
uttarakhand,2021,2,pithoragarh,373518,29277839174.0
uttarakhand,2021,2,chamoli,335548,29277839174.0
uttarakhand,2021,2,uttarkashi,272386,29277839174.0
uttarakhand,2021,3,dehradun,15063442,29277839174.0
uttarakhand,2021,3,haridwar,5509173,29277839174.0
uttarakhand,2021,3,udham singh nagar,3972342,29277839174.0
uttarakhand,2021,3,nainital,2632707,29277839174.0
uttarakhand,2021,3,pauri garhwal,969356,29277839174.0
uttarakhand,2021,3,tehri garhwal,719519,29277839174.0
uttarakhand,2021,3,almora,518423,29277839174.0
uttarakhand,2021,3,pithoragarh,405020,29277839174.0
uttarakhand,2021,3,chamoli,352899,29277839174.0
uttarakhand,2021,3,uttarkashi,280090,29277839174.0
uttarakhand,2021,4,dehradun,20099531,29277839174.0
uttarakhand,2021,4,haridwar,7030490,29277839174.0
uttarakhand,2021,4,udham singh nagar,5131031,29277839174.0
uttarakhand,2021,4,nainital,3236410,29277839174.0
uttarakhand,2021,4,pauri garhwal,1252707,29277839174.0
uttarakhand,2021,4,tehri garhwal,906949,29277839174.0
uttarakhand,2021,4,almora,621457,29277839174.0
uttarakhand,2021,4,pithoragarh,493686,29277839174.0
uttarakhand,2021,4,chamoli,444044,29277839174.0
uttarakhand,2021,4,uttarkashi,340832,29277839174.0
uttarakhand,2022,1,dehradun,22257700,29277839174.0
uttarakhand,2022,1,haridwar,7982968,29277839174.0
uttarakhand,2022,1,udham singh nagar,5878926,29277839174.0
uttarakhand,2022,1,nainital,3419287,29277839174.0
uttarakhand,2022,1,pauri garhwal,1340407,29277839174.0
uttarakhand,2022,1,tehri garhwal,948064,29277839174.0
uttarakhand,2022,1,almora,615373,29277839174.0
uttarakhand,2022,1,pithoragarh,513359,29277839174.0
uttarakhand,2022,1,chamoli,447942,29277839174.0
uttarakhand,2022,1,uttarkashi,354038,29277839174.0
uttarakhand,2022,2,dehradun,28405360,29277839174.0
uttarakhand,2022,2,haridwar,10586018,29277839174.0
uttarakhand,2022,2,udham singh nagar,7173658,29277839174.0
uttarakhand,2022,2,nainital,4229607,29277839174.0
uttarakhand,2022,2,pauri garhwal,1914947,29277839174.0
uttarakhand,2022,2,tehri garhwal,1595144,29277839174.0
uttarakhand,2022,2,almora,917436,29277839174.0
uttarakhand,2022,2,pithoragarh,744947,29277839174.0
uttarakhand,2022,2,chamoli,724863,29277839174.0
uttarakhand,2022,2,rudraprayag,555674,29277839174.0
uttarakhand,2022,3,dehradun,31286908,29277839174.0
uttarakhand,2022,3,haridwar,12207906,29277839174.0
uttarakhand,2022,3,udham singh nagar,8359056,29277839174.0
uttarakhand,2022,3,nainital,4918426,29277839174.0
uttarakhand,2022,3,pauri garhwal,1692144,29277839174.0
uttarakhand,2022,3,tehri garhwal,1282593,29277839174.0
uttarakhand,2022,3,almora,862733,29277839174.0
uttarakhand,2022,3,pithoragarh,824882,29277839174.0
uttarakhand,2022,3,chamoli,759073,29277839174.0
uttarakhand,2022,3,uttarkashi,574366,29277839174.0
uttarakhand,2022,4,dehradun,40807331,29277839174.0
uttarakhand,2022,4,haridwar,13503692,29277839174.0
uttarakhand,2022,4,udham singh nagar,10333475,29277839174.0
uttarakhand,2022,4,nainital,5012268,29277839174.0
uttarakhand,2022,4,pauri garhwal,1993213,29277839174.0
uttarakhand,2022,4,tehri garhwal,1406965,29277839174.0
uttarakhand,2022,4,chamoli,1117730,29277839174.0
uttarakhand,2022,4,almora,1009910,29277839174.0
uttarakhand,2022,4,pithoragarh,920523,29277839174.0
uttarakhand,2022,4,uttarkashi,539699,29277839174.0
uttarakhand,2023,1,dehradun,28447368,29277839174.0
uttarakhand,2023,1,haridwar,18798046,29277839174.0
uttarakhand,2023,1,udham singh nagar,13978521,29277839174.0
uttarakhand,2023,1,nainital,6645871,29277839174.0
uttarakhand,2023,1,pauri garhwal,2750629,29277839174.0
uttarakhand,2023,1,tehri garhwal,2246608,29277839174.0
uttarakhand,2023,1,almora,1388916,29277839174.0
uttarakhand,2023,1,pithoragarh,1284719,29277839174.0
uttarakhand,2023,1,chamoli,1029945,29277839174.0
uttarakhand,2023,1,uttarkashi,839385,29277839174.0
uttarakhand,2023,2,dehradun,34692859,29277839174.0
uttarakhand,2023,2,haridwar,24260673,29277839174.0
uttarakhand,2023,2,udham singh nagar,16932356,29277839174.0
uttarakhand,2023,2,nainital,8645252,29277839174.0
uttarakhand,2023,2,pauri garhwal,4018333,29277839174.0
uttarakhand,2023,2,tehri garhwal,3701650,29277839174.0
uttarakhand,2023,2,almora,2020325,29277839174.0
uttarakhand,2023,2,chamoli,1825969,29277839174.0
uttarakhand,2023,2,rudraprayag,1800936,29277839174.0
uttarakhand,2023,2,pithoragarh,1742817,29277839174.0
uttarakhand,2023,3,dehradun,36594851,29277839174.0
uttarakhand,2023,3,haridwar,26611336,29277839174.0
uttarakhand,2023,3,udham singh nagar,18606679,29277839174.0
uttarakhand,2023,3,nainital,8620296,29277839174.0
uttarakhand,2023,3,pauri garhwal,3468288,29277839174.0
uttarakhand,2023,3,tehri garhwal,2946977,29277839174.0
uttarakhand,2023,3,almora,1840191,29277839174.0
uttarakhand,2023,3,pithoragarh,1640048,29277839174.0
uttarakhand,2023,3,chamoli,1628923,29277839174.0
uttarakhand,2023,3,rudraprayag,1476972,29277839174.0
uttarakhand,2023,4,dehradun,39924330,29277839174.0
uttarakhand,2023,4,haridwar,28637960,29277839174.0
uttarakhand,2023,4,udham singh nagar,21410120,29277839174.0
uttarakhand,2023,4,nainital,10021918,29277839174.0
uttarakhand,2023,4,pauri garhwal,4056147,29277839174.0
uttarakhand,2023,4,tehri garhwal,3390834,29277839174.0
uttarakhand,2023,4,almora,2132117,29277839174.0
uttarakhand,2023,4,pithoragarh,1905720,29277839174.0
uttarakhand,2023,4,chamoli,1829681,29277839174.0
uttarakhand,2023,4,rudraprayag,1556978,29277839174.0
uttarakhand,2024,1,dehradun,40726888,29277839174.0
uttarakhand,2024,1,haridwar,31584263,29277839174.0
uttarakhand,2024,1,udham singh nagar,23428419,29277839174.0
uttarakhand,2024,1,nainital,10078090,29277839174.0
uttarakhand,2024,1,pauri garhwal,4041114,29277839174.0
uttarakhand,2024,1,tehri garhwal,3318263,29277839174.0
uttarakhand,2024,1,almora,2098477,29277839174.0
uttarakhand,2024,1,pithoragarh,2010259,29277839174.0
uttarakhand,2024,1,chamoli,1575954,29277839174.0
uttarakhand,2024,1,uttarkashi,1273114,29277839174.0
west-bengal,2018,1,birbhum,2125816,29277839174.0
west-bengal,2018,1,kolkata,2043129,29277839174.0
west-bengal,2018,1,north twenty four parganas,1235602,29277839174.0
west-bengal,2018,1,murshidabad,833479,29277839174.0
west-bengal,2018,1,nadia,549427,29277839174.0
west-bengal,2018,1,purba medinipur,516243,29277839174.0
west-bengal,2018,1,maldah,491756,29277839174.0
west-bengal,2018,1,south twenty four parganas,421793,29277839174.0
west-bengal,2018,1,paschim medinipur,419331,29277839174.0
west-bengal,2018,1,purba bardhaman,396998,29277839174.0
west-bengal,2018,2,birbhum,2775489,29277839174.0
west-bengal,2018,2,kolkata,2501448,29277839174.0
west-bengal,2018,2,north twenty four parganas,2119664,29277839174.0
west-bengal,2018,2,murshidabad,1290440,29277839174.0
west-bengal,2018,2,nadia,972818,29277839174.0
west-bengal,2018,2,purba medinipur,850189,29277839174.0
west-bengal,2018,2,bankura,747564,29277839174.0
